Time,GSR Reading
1585314656906,16.318681318681314
1585314656986,16.465201465201467
1585314657100,16.721611721611723
1585314657209,16.904761904761905
1585314657288,16.904761904761905
1585314657578,0.7875457875457847
1585314657578,0.8806524485966994
1585314657686,0.895970695970696
1585314657887,0.9015429015429015
1585314657892,0.9033189033189033
1585314658015,0.9050949050949051
1585314658088,0.9064269064269064
1585314658203,0.9073149073149074
1585314658280,0.9073149073149074
1585314658392,0.9073149073149074
1585314658487,0.9077589077589078
1585314658597,0.9073149073149074
1585314658686,0.9086469086469087
1585314658797,0.9095349095349096
1585314658881,0.90997890997891
1585314658991,0.9108669108669109
1585314659079,0.9113109113109114
1585314659191,0.90997890997891
1585314659311,0.9064269064269064
1585314659395,0.9006549006549007
1585314659521,0.8984348984348984
1585314659602,0.894882894882895
1585314659702,0.88999888999889
1585314659783,0.8846708846708846
1585314659896,0.8802308802308801
1585314660004,0.8766788766788766
1585314660089,0.8717948717948718
1585314660199,0.8726828726828727
1585314660286,0.8722388722388723
1585314660381,0.87001887001887
1585314660492,0.8709068709068709
1585314660601,0.8802308802308801
1585314660689,0.8913308913308914
1585314660880,0.8926628926628928
1585314660881,0.881118881118881
1585314660990,0.8717948717948718
1585314661101,0.8598068598068599
1585314661201,0.8549228549228549
1585314661313,0.8504828504828504
1585314661393,0.846930846930847
1585314661492,0.8256188256188256
1585314661582,0.8340548340548339
1585314661677,0.8398268398268398
1585314661787,0.8527028527028527
1585314661884,0.8615828615828617
1585314662004,0.8669108669108669
1585314662122,0.8686868686868686
1585314662179,0.8731268731268732
1585314662293,0.8713508713508713
1585314662381,0.8717948717948718
1585314662490,0.8726828726828727
1585314662600,0.8704628704628705
1585314662684,0.8682428682428683
1585314662796,0.8695748695748695
1585314662880,0.8713508713508713
1585314663071,0.8713508713508713
1585314663099,0.8709068709068709
1585314663196,0.8713508713508713
1585314663291,0.8749028749028749
1585314663398,0.8749028749028749
1585314663502,0.8735708735708736
1585314663579,0.8704628704628705
1585314663695,0.8673548673548673
1585314663785,0.8651348651348651
1585314663889,0.8664668664668664
1585314663986,0.8669108669108669
1585314664099,0.8669108669108669
1585314664180,0.8669108669108669
1585314664282,0.8673548673548673
1585314664387,0.8673548673548673
1585314664492,0.8660228660228659
1585314664592,0.8669108669108669
1585314664700,0.8673548673548673
1585314664791,0.8673548673548673
1585314664882,0.8673548673548673
1585314664983,0.8655788655788657
1585314665094,0.8660228660228659
1585314665186,0.8655788655788657
1585314665306,0.8664668664668664
1585314665414,0.8669108669108669
1585314665505,0.8664668664668664
1585314665609,0.8664668664668664
1585314665705,0.8664668664668664
1585314665793,0.8673548673548673
1585314665885,0.8673548673548673
1585314665986,0.8673548673548673
1585314666085,0.8677988677988678
1585314666205,0.8691308691308691
1585314666289,0.8695748695748695
1585314666389,0.8704628704628705
1585314666493,0.8717948717948718
1585314666580,0.8726828726828727
1585314666703,0.8735708735708736
1585314666791,0.8744588744588745
1585314666886,0.8757908757908757
1585314666990,0.8771228771228771
1585314667091,0.878898878898879
1585314667197,0.8797868797868797
1585314667293,0.8820068820068818
1585314667391,0.8824508824508824
1585314667493,0.8837828837828837
1585314667586,0.8864468864468864
1585314667681,0.8873348873348873
1585314667787,0.8886668886668886
1585314667880,0.8904428904428906
1585314667984,0.8922188922188924
1585314668095,0.894882894882895
1585314668195,0.8975468975468975
1585314668305,0.8993228993228994
1585314668402,0.9015429015429015
1585314668495,0.9037629037629038
1585314668593,0.9055389055389055
1585314668692,0.9073149073149074
1585314668783,0.9095349095349096
1585314668896,0.9126429126429126
1585314668981,0.9148629148629149
1585314669104,0.9157509157509157
1585314669196,0.9166389166389166
1585314669289,0.9175269175269175
1585314669408,0.9188589188589188
1585314669552,0.9197469197469197
1585314669608,0.9215229215229216
1585314669716,0.9232989232989234
1585314669801,0.9246309246309246
1585314669901,0.9264069264069263
1585314670000,0.9286269286269286
1585314670099,0.9295149295149294
1585314670216,0.9317349317349316
1585314670292,0.9339549339549339
1585314670415,0.9361749361749361
1585314670502,0.9383949383949383
1585314670586,0.9415029415029413
1585314670685,0.9437229437229435
1585314670815,0.9459429459429458
1585314670889,0.9486069486069488
1585314671006,0.9517149517149517
1585314671096,0.9565989565989567
1585314671193,0.9583749583749583
1585314671288,0.9605949605949607
1585314671399,0.9623709623709624
1585314671493,0.9645909645909647
1585314671593,0.9672549672549674
1585314671691,0.9690309690309691
1585314671802,0.9716949716949718
1585314671889,0.973914973914974
1585314671996,0.9787989787989788
1585314672098,0.9823509823509824
1585314672188,0.9867909867909868
1585314672299,0.9912309912309912
1585314672398,0.996114996114996
1585314672499,0.9974469974469975
1585314672586,0.9987789987789988
