Time,GSR Reading
1585078046305,2.9369963369963363
1585078046310,2.9355311355311353
1585078046350,2.9355311355311353
1585078046357,2.934065934065934
1585078046368,2.932600732600733
1585078046390,2.934065934065934
1585078046411,2.932600732600733
1585078046444,2.934065934065934
1585078046455,2.932600732600733
1585078046467,2.9311355311355305
1585078046484,2.9311355311355305
1585078046520,2.9311355311355305
1585078046523,2.9311355311355305
1585078046548,2.9311355311355305
1585078046572,2.928205128205128
1585078046587,2.92967032967033
1585078046626,2.928205128205128
1585078046628,2.928205128205128
1585078046680,2.9267399267399266
1585078046682,2.928205128205128
1585078046684,2.928205128205128
1585078046704,2.925274725274725
1585078046729,2.925274725274725
1585078046744,2.925274725274725
1585078046771,2.925274725274725
1585078046776,2.925274725274725
1585078046821,2.9238095238095236
1585078046828,2.9223443223443226
1585078046840,2.9223443223443226
1585078046861,2.9238095238095236
1585078046892,2.9208791208791207
1585078046902,2.9208791208791207
1585078046931,2.9208791208791207
1585078046934,2.9208791208791207
1585078046954,2.9208791208791207
1585078046973,2.9194139194139193
1585078046994,2.9194139194139193
1585078047016,2.917948717948718
1585078047054,2.916483516483517
1585078047061,2.917948717948718
1585078047077,2.916483516483517
1585078047088,2.917948717948718
1585078047107,2.915018315018315
1585078047137,2.916483516483517
1585078047154,2.913553113553114
1585078047190,2.915018315018315
1585078047193,2.912087912087912
1585078047212,2.912087912087912
1585078047245,2.913553113553114
1585078047248,2.913553113553114
1585078047266,2.912087912087912
1585078047288,2.912087912087912
1585078047311,2.9106227106227105
1585078047326,2.909157509157509
1585078047380,2.907692307692307
1585078047382,2.909157509157509
1585078047391,2.909157509157509
1585078047400,2.906227106227106
1585078047422,2.906227106227106
1585078047443,2.904761904761904
1585078047463,2.906227106227106
1585078047493,2.904761904761904
1585078047506,2.9032967032967036
1585078047544,2.904761904761904
1585078047546,2.904761904761904
1585078047560,2.9018315018315017
1585078047586,2.904761904761904
1585078047599,2.904761904761904
1585078047620,2.906227106227106
1585078047642,2.9018315018315017
1585078047662,2.8974358974358974
1585078047683,2.895970695970696
1585078047701,2.895970695970696
1585078047736,2.894505494505494
1585078047738,2.895970695970696
1585078047757,2.898901098901099
1585078047776,2.8974358974358974
1585078047807,2.893040293040293
1585078047842,2.8915750915750915
1585078047848,2.8915750915750915
1585078047861,2.893040293040293
1585078047868,2.8915750915750915
1585078047907,2.89010989010989
1585078047911,2.8886446886446886
1585078047949,2.8871794871794876
1585078047954,2.8886446886446886
1585078047974,2.8857142857142857
1585078047994,2.8886446886446886
1585078048014,2.8886446886446886
1585078048026,2.8871794871794876
1585078048063,2.8857142857142857
1585078048065,2.8871794871794876
1585078048088,2.8871794871794876
1585078048115,2.8886446886446886
1585078048128,2.8886446886446886
1585078048151,2.8886446886446886
1585078048187,2.8886446886446886
1585078048189,2.8886446886446886
1585078048203,2.89010989010989
1585078048232,2.89010989010989
1585078048243,2.89010989010989
1585078048271,2.8886446886446886
1585078048306,2.8871794871794876
1585078048308,2.8886446886446886
1585078048337,2.8915750915750915
1585078048338,2.89010989010989
1585078048372,2.89010989010989
1585078048406,2.8915750915750915
1585078048409,2.8915750915750915
1585078048442,2.8915750915750915
1585078048442,2.893040293040293
1585078048478,2.893040293040293
1585078048479,2.894505494505494
1585078048515,2.893040293040293
1585078048518,2.894505494505494
1585078048559,2.893040293040293
1585078048589,2.893040293040293
1585078048591,2.893040293040293
1585078048622,2.8915750915750915
1585078048625,2.894505494505494
1585078048658,2.8974358974358974
1585078048660,2.895970695970696
1585078048698,2.895970695970696
1585078048700,2.8974358974358974
1585078048738,2.8974358974358974
1585078048761,2.898901098901099
1585078048763,2.8974358974358974
1585078048811,2.9003663003663003
1585078048816,2.9018315018315017
1585078048835,2.9003663003663003
1585078048839,2.9018315018315017
1585078048867,2.9018315018315017
1585078048909,2.904761904761904
1585078048911,2.904761904761904
1585078048945,2.9032967032967036
1585078048947,2.904761904761904
1585078048972,2.904761904761904
1585078048975,2.906227106227106
1585078049011,2.904761904761904
1585078049054,2.904761904761904
1585078049058,2.9032967032967036
1585078049060,2.9032967032967036
1585078049087,2.9003663003663003
1585078049091,2.9032967032967036
1585078049125,2.9018315018315017
1585078049126,2.9018315018315017
1585078049154,2.9018315018315017
1585078049208,2.9003663003663003
1585078049210,2.9018315018315017
1585078049231,2.9018315018315017
1585078049234,2.904761904761904
1585078049271,2.9018315018315017
1585078049273,2.906227106227106
1585078049274,2.9032967032967036
1585078049318,2.906227106227106
1585078049324,2.906227106227106
1585078049351,2.909157509157509
1585078049357,2.909157509157509
1585078049391,2.909157509157509
1585078049402,2.909157509157509
1585078049438,2.9106227106227105
1585078049440,2.909157509157509
1585078049453,2.912087912087912
1585078049491,2.9106227106227105
1585078049495,2.913553113553114
1585078049529,2.912087912087912
1585078049537,2.913553113553114
1585078049581,2.915018315018315
1585078049586,2.917948717948718
1585078049598,2.916483516483517
1585078049625,2.9208791208791207
1585078049628,2.9223443223443226
1585078049659,2.9208791208791207
1585078049672,2.9223443223443226
1585078049709,2.9223443223443226
1585078049714,2.9223443223443226
1585078049745,2.9223443223443226
1585078049748,2.9208791208791207
1585078049790,2.9208791208791207
1585078049792,2.9208791208791207
1585078049811,2.9208791208791207
1585078049843,2.9208791208791207
1585078049866,2.9208791208791207
1585078049868,2.9194139194139193
1585078049892,2.9208791208791207
1585078049900,2.9194139194139193
1585078049924,2.9194139194139193
1585078049942,2.9208791208791207
1585078049968,2.9194139194139193
1585078049988,2.917948717948718
1585078050008,2.9194139194139193
1585078050025,2.9194139194139193
1585078050058,2.9194139194139193
1585078050069,2.9194139194139193
1585078050095,2.917948717948718
1585078050097,2.9194139194139193
1585078050119,2.9194139194139193
1585078050138,2.9194139194139193
1585078050164,2.916483516483517
1585078050192,2.917948717948718
1585078050197,2.9194139194139193
1585078050212,2.917948717948718
1585078050230,2.9208791208791207
1585078050250,2.9194139194139193
1585078050274,2.9194139194139193
1585078050295,2.917948717948718
1585078050316,2.917948717948718
1585078050336,2.917948717948718
1585078050357,2.9194139194139193
1585078050384,2.917948717948718
1585078050385,2.917948717948718
1585078050408,2.917948717948718
1585078050446,2.9194139194139193
1585078050447,2.916483516483517
1585078050469,2.916483516483517
1585078050492,2.917948717948718
1585078050510,2.917948717948718
1585078050540,2.917948717948718
1585078050541,2.917948717948718
1585078050564,2.917948717948718
1585078050586,2.9194139194139193
1585078050605,2.916483516483517
1585078050626,2.916483516483517
1585078050655,2.917948717948718
1585078050670,2.9194139194139193
1585078050698,2.917948717948718
1585078050698,2.917948717948718
1585078050720,2.9194139194139193
1585078050740,2.9194139194139193
1585078050761,2.9194139194139193
1585078050783,2.917948717948718
1585078050811,2.9194139194139193
1585078050825,2.9194139194139193
1585078050840,2.917948717948718
1585078050863,2.9208791208791207
1585078050878,2.9208791208791207
1585078050900,2.9223443223443226
1585078050926,2.9208791208791207
1585078050940,2.9208791208791207
1585078050979,2.9223443223443226
1585078050981,2.9223443223443226
1585078051010,2.9208791208791207
1585078051012,2.9223443223443226
1585078051063,2.9223443223443226
1585078051064,2.9238095238095236
1585078051079,2.9208791208791207
1585078051097,2.9238095238095236
1585078051132,2.9238095238095236
1585078051139,2.9238095238095236
1585078051150,2.9223443223443226
1585078051183,2.9223443223443226
1585078051192,2.9223443223443226
1585078051222,2.9238095238095236
1585078051237,2.9238095238095236
1585078051270,2.9223443223443226
1585078051272,2.9223443223443226
1585078051294,2.9238095238095236
1585078051306,2.9238095238095236
1585078051337,2.9238095238095236
1585078051348,2.9223443223443226
1585078051389,2.925274725274725
1585078051390,2.9223443223443226
1585078051410,2.9223443223443226
1585078051441,2.925274725274725
1585078051454,2.9223443223443226
1585078051466,2.9223443223443226
1585078051484,2.9223443223443226
1585078051505,2.9238095238095236
1585078051540,2.9238095238095236
1585078051554,2.9238095238095236
1585078051590,2.9223443223443226
1585078051591,2.9223443223443226
1585078051611,2.9223443223443226
1585078051623,2.925274725274725
1585078051662,2.9223443223443226
1585078051663,2.9238095238095236
1585078051694,2.9223443223443226
1585078051703,2.9238095238095236
1585078051734,2.9208791208791207
1585078051745,2.9238095238095236
1585078051788,2.9223443223443226
1585078051790,2.925274725274725
1585078051798,2.9223443223443226
1585078051817,2.9223443223443226
1585078051840,2.9223443223443226
1585078051860,2.9208791208791207
1585078051914,2.9208791208791207
1585078051916,2.9208791208791207
1585078051917,2.9223443223443226
1585078051945,2.9208791208791207
1585078051952,2.9223443223443226
1585078051974,2.9223443223443226
1585078052008,2.9208791208791207
1585078052016,2.9208791208791207
1585078052048,2.917948717948718
1585078052057,2.9208791208791207
1585078052094,2.9208791208791207
1585078052096,2.9223443223443226
1585078052109,2.9194139194139193
1585078052140,2.9208791208791207
1585078052175,2.9208791208791207
1585078052176,2.9238095238095236
1585078052196,2.9238095238095236
1585078052213,2.925274725274725
1585078052258,2.9267399267399266
1585078052260,2.9267399267399266
1585078052264,2.9238095238095236
1585078052297,2.9267399267399266
1585078052335,2.925274725274725
1585078052337,2.9267399267399266
1585078052378,2.925274725274725
1585078052380,2.9267399267399266
1585078052413,2.9267399267399266
1585078052414,2.9267399267399266
1585078052444,2.925274725274725
1585078052446,2.925274725274725
1585078052477,2.925274725274725
1585078052478,2.9267399267399266
1585078052511,2.925274725274725
1585078052546,2.928205128205128
1585078052546,2.92967032967033
1585078052582,2.92967032967033
1585078052582,2.92967032967033
1585078052623,2.92967032967033
1585078052624,2.9311355311355305
1585078052662,2.932600732600733
1585078052703,2.932600732600733
1585078052703,2.932600732600733
1585078052704,2.934065934065934
1585078052739,2.934065934065934
1585078052740,2.9355311355311353
1585078052776,2.934065934065934
1585078052776,2.9355311355311353
1585078052806,2.932600732600733
1585078052839,2.932600732600733
1585078052840,2.92967032967033
1585078052874,2.92967032967033
1585078052874,2.92967032967033
1585078052911,2.925274725274725
1585078052912,2.9208791208791207
1585078052943,2.9194139194139193
1585078052950,2.9194139194139193
1585078052978,2.916483516483517
1585078053022,2.916483516483517
1585078053023,2.917948717948718
1585078053024,2.916483516483517
1585078053062,2.915018315018315
1585078053063,2.913553113553114
1585078053095,2.915018315018315
1585078053126,2.915018315018315
1585078053126,2.912087912087912
1585078053162,2.913553113553114
1585078053207,2.913553113553114
1585078053207,2.913553113553114
1585078053208,2.912087912087912
1585078053243,2.9106227106227105
1585078053244,2.913553113553114
1585078053275,2.912087912087912
1585078053296,2.909157509157509
1585078053307,2.9106227106227105
1585078053324,2.9106227106227105
1585078053340,2.9106227106227105
1585078053373,2.909157509157509
1585078053378,2.907692307692307
1585078053414,2.906227106227106
1585078053418,2.907692307692307
1585078053440,2.906227106227106
1585078053460,2.906227106227106
1585078053482,2.906227106227106
1585078053492,2.907692307692307
1585078053538,2.906227106227106
1585078053539,2.9032967032967036
1585078053571,2.9032967032967036
1585078053572,2.904761904761904
1585078053595,2.9003663003663003
1585078053619,2.9018315018315017
1585078053637,2.9018315018315017
1585078053649,2.9003663003663003
1585078053681,2.898901098901099
1585078053696,2.8974358974358974
1585078053716,2.898901098901099
1585078053730,2.898901098901099
1585078053765,2.8974358974358974
1585078053771,2.8974358974358974
1585078053796,2.895970695970696
1585078053823,2.895970695970696
1585078053823,2.895970695970696
1585078053844,2.894505494505494
1585078053867,2.894505494505494
1585078053885,2.894505494505494
1585078053906,2.893040293040293
1585078053935,2.8915750915750915
1585078053949,2.893040293040293
1585078053960,2.8915750915750915
1585078054002,2.89010989010989
1585078054002,2.8886446886446886
1585078054037,2.8886446886446886
1585078054044,2.89010989010989
1585078054064,2.8871794871794876
1585078054085,2.8871794871794876
1585078054120,2.8857142857142857
1585078054121,2.8871794871794876
1585078054140,2.8857142857142857
1585078054167,2.884249084249084
1585078054181,2.8827838827838828
1585078054207,2.881318681318681
1585078054223,2.8798534798534803
1585078054254,2.8798534798534803
1585078054266,2.8798534798534803
1585078054292,2.878388278388278
1585078054292,2.876923076923077
1585078054314,2.8754578754578755
1585078054335,2.876923076923077
1585078054359,2.8754578754578755
1585078054392,2.8754578754578755
1585078054395,2.873992673992674
1585078054440,2.8754578754578755
1585078054442,2.8754578754578755
1585078054452,2.873992673992674
1585078054471,2.8710622710622715
1585078054493,2.8695970695970696
1585078054512,2.8695970695970696
1585078054534,2.8681318681318677
1585078054555,2.8564102564102565
1585078054598,2.849084249084249
1585078054598,2.844688644688645
1585078054609,2.8402930402930404
1585078054648,2.8373626373626375
1585078054648,2.8388278388278385
1585078054670,2.8402930402930404
1585078054691,2.8417582417582423
1585078054712,2.8388278388278385
1585078054742,2.8402930402930404
1585078054745,2.8417582417582423
1585078054762,2.8417582417582423
1585078054784,2.8432234432234433
1585078054819,2.847619047619048
1585078054819,2.847619047619048
1585078054849,2.8373626373626375
1585078054867,2.8271062271062273
1585078054886,2.8168498168498166
1585078054902,2.815384615384616
1585078054937,2.8109890109890108
1585078054937,2.8065934065934064
1585078054958,2.8036630036630035
1585078054981,2.8007326007326006
1585078055011,2.7978021978021976
1585078055020,2.7948717948717947
1585078055039,2.791941391941392
1585078055056,2.7875457875457874
1585078055074,2.783150183150183
1585078055095,2.7802197802197797
1585078055116,2.7802197802197797
1585078055136,2.7802197802197797
1585078055157,2.7787545787545787
1585078055190,2.7772893772893767
1585078055204,2.7758241758241757
1585078055214,2.7772893772893767
1585078055233,2.7743589743589743
1585078055260,2.7743589743589743
1585078055279,2.7743589743589743
1585078055295,2.7743589743589743
1585078055328,2.772893772893773
1585078055337,2.7714285714285714
1585078055375,2.772893772893773
1585078055376,2.772893772893773
1585078055388,2.76996336996337
1585078055420,2.76996336996337
1585078055454,2.76996336996337
1585078055455,2.76996336996337
1585078055471,2.7684981684981684
1585078055502,2.767032967032967
1585078055511,2.767032967032967
1585078055524,2.7655677655677655
1585078055546,2.767032967032967
1585078055567,2.7655677655677655
1585078055613,2.7655677655677655
1585078055613,2.7655677655677655
1585078055629,2.7641025641025636
1585078055657,2.7655677655677655
1585078055691,2.7641025641025636
1585078055692,2.7626373626373626
1585078055702,2.7641025641025636
1585078055736,2.7641025641025636
1585078055744,2.7626373626373626
1585078055764,2.7626373626373626
1585078055796,2.761172161172161
1585078055807,2.7597069597069597
1585078055817,2.761172161172161
1585078055838,2.7626373626373626
1585078055860,2.758241758241758
1585078055880,2.758241758241758
1585078055898,2.7597069597069597
1585078055919,2.7597069597069597
1585078055940,2.7567765567765568
1585078055960,2.758241758241758
1585078055981,2.758241758241758
1585078056007,2.758241758241758
1585078056018,2.7553113553113553
1585078056033,2.7567765567765568
1585078056053,2.7567765567765568
1585078056097,2.7567765567765568
1585078056098,2.7553113553113553
1585078056134,2.7553113553113553
1585078056135,2.7553113553113553
1585078056149,2.753846153846154
1585078056182,2.753846153846154
1585078056195,2.7523809523809524
1585078056231,2.7523809523809524
1585078056231,2.7553113553113553
1585078056253,2.7523809523809524
1585078056296,2.753846153846154
1585078056296,2.750915750915751
1585078056306,2.7523809523809524
1585078056328,2.750915750915751
1585078056459,2.7494505494505495
1585078056459,2.750915750915751
1585078056459,2.7494505494505495
1585078056460,2.747985347985348
1585078056461,2.7494505494505495
1585078056489,2.7494505494505495
1585078056491,2.747985347985348
1585078056492,2.747985347985348
1585078056522,2.746520146520147
1585078056522,2.747985347985348
1585078056555,2.747985347985348
1585078056590,2.745054945054945
1585078056590,2.746520146520147
1585078056627,2.746520146520147
1585078056627,2.746520146520147
1585078056659,2.745054945054945
1585078056660,2.745054945054945
1585078056695,2.745054945054945
1585078056698,2.745054945054945
1585078056729,2.7435897435897436
1585078056762,2.7435897435897436
1585078056763,2.7435897435897436
1585078056795,2.742124542124542
1585078056800,2.742124542124542
1585078056833,2.742124542124542
1585078056834,2.745054945054945
1585078056865,2.758241758241758
1585078056906,2.7626373626373626
1585078056907,2.7743589743589743
1585078056941,2.7846153846153845
1585078056942,2.7846153846153845
1585078056976,2.7860805860805864
1585078056976,2.79047619047619
1585078057009,2.7875457875457874
1585078057011,2.7875457875457874
1585078057043,2.7860805860805864
1585078057081,2.79047619047619
1585078057082,2.791941391941392
1585078057086,2.79047619047619
1585078057116,2.79047619047619
1585078057149,2.789010989010989
1585078057149,2.791941391941392
1585078057182,2.7934065934065933
1585078057220,2.79047619047619
1585078057221,2.7948717948717947
1585078057257,2.7934065934065933
1585078057258,2.7934065934065933
1585078057259,2.7934065934065933
1585078057295,2.796336996336996
1585078057347,2.7978021978021976
1585078057347,2.8007326007326006
1585078057347,2.799267399267399
1585078057385,2.8007326007326006
1585078057386,2.799267399267399
1585078057416,2.7978021978021976
1585078057417,2.7978021978021976
1585078057460,2.7948717948717947
1585078057461,2.7948717948717947
1585078057485,2.7934065934065933
1585078057504,2.791941391941392
1585078057533,2.79047619047619
1585078057542,2.789010989010989
1585078057555,2.7875457875457874
1585078057572,2.789010989010989
1585078057611,2.7860805860805864
1585078057615,2.7860805860805864
1585078057646,2.7860805860805864
1585078057658,2.783150183150183
1585078057691,2.7816849816849816
1585078057700,2.7802197802197797
1585078057712,2.7802197802197797
1585078057732,2.7802197802197797
1585078057765,2.7758241758241757
1585078057772,2.7743589743589743
1585078057819,2.772893772893773
1585078057822,2.772893772893773
1585078057834,2.7684981684981684
1585078057866,2.767032967032967
1585078057869,2.7655677655677655
1585078057889,2.761172161172161
1585078057910,2.761172161172161
1585078057931,2.7597069597069597
1585078057957,2.7567765567765568
1585078057971,2.7523809523809524
1585078057992,2.753846153846154
1585078058015,2.7523809523809524
1585078058024,2.753846153846154
1585078058061,2.7523809523809524
1585078058063,2.7523809523809524
1585078058104,2.753846153846154
1585078058105,2.7553113553113553
1585078058127,2.7523809523809524
1585078058147,2.753846153846154
1585078058171,2.753846153846154
1585078058182,2.7553113553113553
1585078058200,2.7553113553113553
1585078058225,2.7553113553113553
1585078058242,2.7553113553113553
1585078058262,2.7567765567765568
1585078058284,2.758241758241758
1585078058304,2.7567765567765568
1585078058325,2.7553113553113553
1585078058341,2.7567765567765568
1585078058374,2.7567765567765568
1585078058374,2.758241758241758
1585078058399,2.7597069597069597
1585078058418,2.7597069597069597
1585078058444,2.761172161172161
1585078058479,2.7597069597069597
1585078058480,2.7597069597069597
1585078058499,2.7597069597069597
1585078058514,2.761172161172161
1585078058546,2.761172161172161
1585078058556,2.761172161172161
1585078058587,2.7626373626373626
1585078058604,2.7626373626373626
1585078058619,2.7626373626373626
1585078058656,2.761172161172161
1585078058657,2.7641025641025636
1585078058670,2.7641025641025636
1585078058704,2.7641025641025636
1585078058711,2.7641025641025636
1585078058750,2.7655677655677655
1585078058751,2.7641025641025636
1585078058774,2.7641025641025636
1585078058795,2.7641025641025636
1585078058830,2.7655677655677655
1585078058830,2.7655677655677655
1585078058847,2.7655677655677655
1585078058880,2.7684981684981684
1585078058886,2.7684981684981684
1585078058931,2.7684981684981684
1585078058932,2.76996336996337
1585078058961,2.76996336996337
1585078058962,2.7714285714285714
1585078058982,2.7714285714285714
1585078059005,2.772893772893773
1585078059027,2.772893772893773
1585078059057,2.7743589743589743
1585078059069,2.7758241758241757
1585078059085,2.7743589743589743
1585078059117,2.7758241758241757
1585078059118,2.7772893772893767
1585078059139,2.7772893772893767
1585078059158,2.7787545787545787
1585078059191,2.7787545787545787
1585078059200,2.7802197802197797
1585078059239,2.7802197802197797
1585078059240,2.7816849816849816
1585078059269,2.7802197802197797
1585078059275,2.783150183150183
1585078059314,2.7846153846153845
1585078059315,2.7846153846153845
1585078059335,2.7860805860805864
1585078059355,2.7875457875457874
1585078059375,2.789010989010989
1585078059428,2.789010989010989
1585078059429,2.789010989010989
1585078059431,2.79047619047619
1585078059471,2.791941391941392
1585078059472,2.79047619047619
1585078059492,2.791941391941392
1585078059514,2.7948717948717947
1585078059534,2.796336996336996
1585078059581,2.7948717948717947
1585078059584,2.7934065934065933
1585078059585,2.7948717948717947
1585078059608,2.7948717948717947
1585078059639,2.796336996336996
1585078059650,2.7948717948717947
1585078059690,2.7978021978021976
1585078059692,2.7978021978021976
1585078059711,2.796336996336996
1585078059731,2.796336996336996
1585078059744,2.7978021978021976
1585078059781,2.799267399267399
1585078059782,2.7978021978021976
1585078059822,2.7978021978021976
1585078059824,2.799267399267399
1585078059846,2.7978021978021976
1585078059872,2.799267399267399
1585078059886,2.796336996336996
1585078059938,2.796336996336996
1585078059938,2.7978021978021976
1585078059942,2.796336996336996
1585078059963,2.799267399267399
1585078059996,2.8007326007326006
1585078060001,2.8021978021978025
1585078060023,2.8007326007326006
1585078060044,2.8036630036630035
1585078060055,2.8051282051282054
1585078060087,2.8051282051282054
1585078060102,2.808058608058608
1585078060136,2.808058608058608
1585078060143,2.8095238095238093
1585078060160,2.8095238095238093
1585078060181,2.8109890109890108
1585078060202,2.8109890109890108
1585078060236,2.813919413919414
1585078060237,2.8168498168498166
1585078060252,2.822710622710623
1585078060286,2.83003663003663
1585078060298,2.83003663003663
1585078060325,2.8285714285714287
1585078060336,2.8285714285714287
1585078060368,2.8271062271062273
1585078060369,2.8315018315018317
1585078060387,2.8315018315018317
1585078060410,2.8315018315018317
1585078060430,2.8315018315018317
1585078060461,2.832967032967033
1585078060499,2.832967032967033
1585078060500,2.832967032967033
1585078060540,2.832967032967033
1585078060541,2.8358974358974356
1585078060541,2.8373626373626375
1585078060577,2.8358974358974356
1585078060609,2.8388278388278385
1585078060643,2.8402930402930404
1585078060643,2.8417582417582423
1585078060647,2.8432234432234433
1585078060688,2.8432234432234433
1585078060689,2.850549450549451
1585078060728,2.8549450549450555
1585078060728,2.8593406593406594
1585078060760,2.863736263736264
1585078060761,2.8666666666666667
1585078060794,2.8695970695970696
1585078060827,2.8695970695970696
1585078060828,2.8710622710622715
1585078060863,2.873992673992674
1585078060863,2.876923076923077
1585078060896,2.876923076923077
1585078060896,2.8827838827838828
1585078060933,2.884249084249084
1585078060964,2.8857142857142857
